Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"5d8.(3F).7p"	"4F*"	"9/2"	""	"110762.83"	""	
"5d7.6s.6p"	"110085*"	"3/2"	""	"110085.74"	""	
"5d7.6s.6p"	"110133*"	"1/2"	""	"110134.11"	""	
"5d8.(3F).7s"	"(2,1/2)"	"5/2"	""	"110158.213"	""	
"5d8.(3F).7s"	"(2,1/2)"	"3/2"	""	"110258.220"	""	
"5d6.6s2.6p"	"110196*"	"5/2"	""	"110196.43"	""	
"5d7.6s.6p"	"110202*"	"7/2"	""	"110202.38"	""	
"5d8.(3F).6d"	"(2,5/2)"	"3/2"	""	"110408.1257"	""	
"5d8.(3F).6d"	"(2,5/2)"	"5/2"	""	"111162.724"	""	
"5d7.6s.6p"	"110609*"	"9/2"	""	"110609.16"	""	
"5d6.6s2.6p"	"110638*"	"5/2"	""	"110638.02"	""	
"5d6.6s2.6p"	"110684*"	"3/2"	""	"110684.49"	""	
"5d8.(3F).7p"	"2D*"	"5/2"	""	"111320.56"	""	
"5d7.6s.6p"	"111354*"	"7/2"	""	"111354.73"	""	
"5d8.(3P).7s"	"(0,1/2)"	"1/2"	""	"111371.761"	""	
"5d8.7p"	"111716*"	"7/2"	""	"111716.47"	""	
"5d7.6s.6p"	"111853*"	"3/2"	""	"111853.37"	""	
"5d7.6s.6p"	"112247*"	"9/2"	""	"112247.74"	""	
"5d8.(3P).7s"	"(1,1/2)"	"3/2"	""	"112433.359"	""	
"5d8.(3P).7s"	"(1,1/2)"	"1/2"	""	"113119.666"	""	
"5d7.(2F).6s.6p"	"112723*"	"11/2"	""	"112723.22"	""	
"5d6.(5D).6s2.6p"	"6D*"	"1/2"	""	"113785.75"	""	
"5d8.(3F).6d"	"(3,3/2)"	"9/2"	""	"114127.648"	""	
"5d8.(3F).6d"	"(3,3/2)"	"7/2"	""	"114256.361"	""	
"5d8.(3F).6d"	"(3,3/2)"	"5/2"	""	"114455.123"	""	
"5d6.(5D).6s2.6p"	"6F*"	"7/2"	""	"114442.59"	""	
"5d6.(5D).6s2.6p"	"6F*"	"11/2"	""	"116897.05"	""	
"5d8.(3F).6d"	"(3,5/2)"	"11/2"	""	"114539.265"	""	
"5d8.(3F).6d"	"(3,5/2)"	"9/2"	""	"114861.35"	""	
"5d8.(3F).6d"	"(3,5/2)"	"5/2"	""	"115060.908"	""	
"5d7.(2H).6s.6p"	"114763*"	"11/2"	""	"114763.60"	""	
"5d6.6s2.6p"	"114880*"	"5/2"	""	"114880.53"	""	
"5d7.(2H).6s.6p"	"115309*"	"9/2"	""	"115309.41"	""	
"5d7.6s.6p"	"115801*"	"7/2"	""	"115802.07"	""	
"5d7.6s.6p"	"116633*"	"7/2"	""	"116634.02"	""	
"5d7.6s.7s"	"116689"	"9/2"	""	"116689.079"	""	
"5d7.6s.6p"	"116698*"	"9/2"	""	"116698.32"	""	
"5d8.(1G).7s"	"(4,1/2)"	"9/2"	""	"117340.901"	""	
"5d8.(1G).7s"	"(4,1/2)"	"7/2"	""	"117493.564"	""	
"5d7.(2H).6s.6p"	"118076*"	"11/2"	""	"118076.13"	""	
""	"119057"	"5/2"	""	"119057.10"	""	
"5d7.6s.7s"	"121651"	"9/2"	""	"121651.220"	""	
"Pt III (5d8 3F<4>)"	"Limit"	"---"	""	"149700"	""	
"5d7.6s2"	"2D1"	"5/2"	""	""	""	
"5d7.6s2"	"2D1"	"3/2"	""	""	""	
