Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s.2s.3d"	"4D"	"1/2"	""	"1049908.3"	"+x"	
"1s.2s.(3S).3d"	"2D"	"5/2"	""	"1053600"	"a"	
"1s.2s.(3S).3d"	"2D"	"3/2"	""	"1053600"	"a"	
"1s.2s.(1S).3s"	"2S"	"1/2"	""	"1058400"	"a"	
"1s.2p.3s"	"4P*"	"1/2"	""	"1064092.3"	"+x"	
"1s.2p.3s"	"4P*"	"5/2"	""	"1064092.3"	"+x"	
"1s.2p.3s"	"4P*"	"3/2"	""	"1064092.3"	"+x"	
"1s.2s.(1S).3p"	"2P*"	"3/2"	""	"1064600"	"a"	
"1s.2s.(1S).3p"	"2P*"	"1/2"	""	"1064600"	"a"	
"1s.2s.4s"	"4S"	"3/2"	""	"1067182"	"+x"	
"1s.2s.(3S).4p"	"2P*"	"1/2"	""	"1070300"	"a"	
"1s.2s.(3S).4p"	"2P*"	"3/2"	""	"1070300"	"a"	
"1s.2p.3p"	"4D"	"7/2"	""	"1070336"	"+x"	
"1s.2p.3p"	"4D"	"1/2"	""	"1070336"	"+x"	
"1s.2p.3p"	"4D"	"3/2"	""	"1070336"	"+x"	
"1s.2p.3p"	"4D"	"5/2"	""	"1070336"	"+x"	
"1s.2p.(3P*).3p"	"2P"	"1/2"	""	"1070900"	""	
"1s.2p.(3P*).3p"	"2P"	"3/2"	""	"1070900"	""	
"1s.2s.4p"	"4P*"	"5/2"	""	"1071660"	"+x"	
"1s.2s.4p"	"4P*"	"3/2"	""	"1071660"	"+x"	
"1s.2s.4p"	"4P*"	"1/2"	""	"1071660"	"+x"	
"1s.2s.4f"	"4F*"	"7/2"	""	"1072999.0"	"+x"	
"1s.2s.4f"	"4F*"	"9/2"	""	"1072999.0"	"+x"	
"1s.2s.4f"	"4F*"	"5/2"	""	"1072999.0"	"+x"	
"1s.2s.4f"	"4F*"	"3/2"	""	"1072999.0"	"+x"	
"1s.2p.(3P*).3s"	"2P*"	"3/2"	""	"1073400"	"a"	
"1s.2p.(3P*).3s"	"2P*"	"1/2"	""	"1073400"	"a"	
"1s.2s.(1S).3d"	"2D"	"3/2"	""	"1073500"	"a"	
"1s.2s.(1S).3d"	"2D"	"5/2"	""	"1073500"	"a"	
"1s.2p.3p"	"4S"	"3/2"	""	"1074186"	"+x?"	
"1s.2s.4d"	"4D"	"1/2"	""	"1074522"	"+x"	
"1s.2s.4d"	"4D"	"3/2"	""	"1074522"	"+x"	
"1s.2s.4d"	"4D"	"5/2"	""	"1074522"	"+x"	
"1s.2s.4d"	"4D"	"7/2"	""	"1074522"	"+x"	
"1s.2p.3p"	"4P"	"1/2"	""	"1074607.6"	"+x"	
"1s.2p.3p"	"4P"	"3/2"	""	"1074607.6"	"+x"	
"1s.2p.3p"	"4P"	"5/2"	""	"1074607.6"	"+x"	
"1s.2p.(3P*).3p"	"2D"	"3/2"	""	"1076100"	"a"	
"1s.2p.(3P*).3p"	"2D"	"5/2"	""	"1076100"	"a"	
"1s.2p.(3P*).3d"	"2D*"	"3/2"	""	"1077320"	""	
"1s.2p.(3P*).3d"	"2D*"	"5/2"	""	"1077320"	""	
"1s.2s.(3S).4d"	"2D"	"3/2"	""	"1077700"	"a"	
"1s.2s.(3S).4d"	"2D"	"5/2"	""	"1077700"	"a"	
"1s.2p.3d"	"4F*"	"3/2"	""	"1078386.0"	"+x"	
"1s.2p.3d"	"4F*"	"5/2"	""	"1078386.0"	"+x"	
"1s.2p.3d"	"4F*"	"7/2"	""	"1078386.0"	"+x"	
"1s.2p.3d"	"4F*"	"9/2"	""	"1078386.0"	"+x"	
"1s.2p.3d"	"4D*"	"1/2"	""	"1079485.0"	"+x"	
"1s.2p.3d"	"4D*"	"3/2"	""	"1079485.0"	"+x"	
"1s.2p.3d"	"4D*"	"5/2"	""	"1079485.0"	"+x"	
"1s.2p.3d"	"4D*"	"7/2"	""	"1079485.0"	"+x"	
"1s.2p.(3P*).3p"	"2S"	"1/2"	""	"1080800"	"a"	
"1s.2p.3d"	"4P*"	"1/2"	""	"1081700"	"+x"	
"1s.2p.3d"	"4P*"	"3/2"	""	"1081700"	"+x"	
"1s.2p.3d"	"4P*"	"5/2"	""	"1081700"	"+x"	
"1s.2s.5d"	"4D"	"7/2"	""	"1085071"	"+x"	
"1s.2s.5d"	"4D"	"3/2"	""	"1085071"	"+x"	
"1s.2s.5d"	"4D"	"5/2"	""	"1085071"	"+x"	
"1s.2s.5d"	"4D"	"1/2"	""	"1085071"	"+x"	
"1s.2s.5f"	"4F*"	"9/2"	""	"1086065"	"+x"	
"1s.2s.5f"	"4F*"	"7/2"	""	"1086065"	"+x"	
"1s.2s.5f"	"4F*"	"5/2"	""	"1086065"	"+x"	
"1s.2s.5f"	"4F*"	"3/2"	""	"1086065"	"+x"	
"1s.2p.(1P*).3p"	"2D"	"5/2"	""	"1087000"	"a"	
"1s.2p.(1P*).3p"	"2D"	"3/2"	""	"1087000"	"a"	
"1s.2p.(1P*).3p"	"2P"	"3/2"	""	"1088900"	"?"	
"1s.2p.(1P*).3p"	"2P"	"1/2"	""	"1088900"	"?"	
"1s.2p.(1P*).3d"	"2D*"	"5/2"	""	"1092460"	""	
